#Table1, 241<=ra<=246, 6.5<=dec<=11.5, uses cModelMag
#run,camCol,rerun,field,objID,ra,dec,gmag,rmag
3909,6,301,305,1237662264865129510,241.321364364942,6.61258082408587,20.69707,19.15724
3909,6,301,306,1237662264865194583,241.544703476911,6.55427205918051,20.48258,19.16916
3909,6,301,310,1237662264865457185,242.092269792716,6.52695130567655,20.84946,19.57935
3909,6,301,310,1237662264865457224,242.09436877694,6.52141091983267,21.13917,19.33983
3972,4,301,115,1237662534361875017,241.077881758014,8.65405314819416,20.6869,19.08961
3972,4,301,116,1237662534361940214,241.284471347071,8.5189278735651,20.51965,18.92856
3972,4,301,117,1237662534362005732,241.350010925749,8.5637004740736,20.90158,19.27992
3972,4,301,117,1237662534362005904,241.433124853067,8.44216481029013,20.86003,19.14149
3972,4,301,117,1237662534362005925,241.461986438522,8.52011762523007,20.53229,18.90482
3972,4,301,118,1237662534362071302,241.618775553784,8.4537291305472,25.31347,16.52828
3972,4,301,118,1237662534362071542,241.628012698736,8.49256941243743,21.39968,19.12013
3972,4,301,118,1237662534362071588,241.566420541186,8.54159666542201,19.87016,18.4245
3972,4,301,118,1237662534362071592,241.572771649874,8.53667563008143,20.08434,18.55721
3972,4,301,119,1237662534362136663,241.677630672687,8.38011913226597,20.85363,19.01047
3972,4,301,119,1237662534362136665,241.675502064984,8.38801596138931,25.11439,18.14481
3972,4,301,119,1237662534362136959,241.666486148686,8.3783088656452,19.93923,18.32729
3972,4,301,119,1237662534362137818,241.735338641428,8.38568022978184,20.72265,19.0497
3972,4,301,120,1237662534362202656,241.792420362054,8.40471831232797,20.4234,18.77629
3972,4,301,120,1237662534362202772,241.888838848751,8.45641458432696,20.87727,19.24591
3972,4,301,120,1237662534362202930,241.798605161163,8.42251026257589,21.03345,19.58893
3972,4,301,120,1237662534362202961,241.82689835522,8.48545494876474,20.92776,18.97673
3972,4,301,121,1237662534362267655,241.915865186892,8.37418746872753,25.11438,16.1373
3972,4,301,121,1237662534362267834,242.015318408388,8.38972115998984,25.11437,18.52766
3972,4,301,121,1237662534362267835,242.016926222915,8.38479503820352,25.11437,15.8806
3972,4,301,121,1237662534362267967,241.931131933671,8.44174089939005,20.27022,18.37183
3972,4,301,121,1237662534362268316,242.01991859264,8.35014379183923,20.13549,18.3331
3972,4,301,121,1237662534362268752,241.994644365065,8.3473725268018,20.48312,19.24919
3972,4,301,122,1237662534362333763,242.105774042353,8.37963438816955,21.1991,19.45326
3972,4,301,122,1237662534362333765,242.104720101748,8.36967026904857,20.684,19.14567
3972,4,301,122,1237662534362333775,242.115441376828,8.39560069188586,20.30635,18.78052
3972,4,301,122,1237662534362334367,242.17404765074,8.28676504583404,21.15439,19.37523
3972,4,301,123,1237662534362399267,242.243147071317,8.37103319438393,21.06981,19.25079
3972,4,301,123,1237662534362399695,242.284105493708,8.36749082708455,20.90679,19.4833
3972,4,301,124,1237662534362464489,242.447876147428,8.21330912699096,21.03204,19.13092
3972,4,301,124,1237662534362464490,242.445345700994,8.20989843131495,20.7029,18.90014
3972,4,301,124,1237662534362465068,242.38174082184,8.30670982354761,21.44966,19.46597
3972,4,301,126,1237662534362595878,242.710548898146,8.15352027640313,20.03037,18.29295
3972,4,301,127,1237662534362661169,242.806576007981,8.12658495337321,21.01995,19.18349
3972,4,301,127,1237662534362661315,242.88814341069,8.20928226200724,21.493,19.38132
3972,4,301,127,1237662534362661514,242.882815397047,8.20803618662691,21.2379,19.50743
3972,4,301,127,1237662534362661900,242.861499244334,8.15934741778868,20.58719,18.80675
3972,4,301,128,1237662534362726511,243.036849694486,8.17026862516494,20.97136,19.20794
3972,4,301,128,1237662534362727045,242.970137246957,8.16441837795711,20.22973,18.47441
3972,4,301,128,1237662534362727151,242.96540692297,8.16610768185209,20.98693,19.51925
3972,4,301,128,1237662534362727194,242.953770283618,8.15837944594008,20.78237,19.22789
3972,4,301,129,1237662534362792532,243.203183670874,8.10157640374721,20.48809,18.71609
3972,4,301,129,1237662534362792563,243.10652142103,8.14209045325001,20.76536,19.30282
3972,4,301,129,1237662534362792580,243.139114751331,8.1263461225329,20.37225,19.05882
3972,4,301,130,1237662534362858260,243.360894853301,8.0725351933982,20.94514,19.38743
3972,4,301,131,1237662534362923604,243.470102765527,8.04391241201918,20.09891,18.42313
3972,4,301,131,1237662534362923688,243.419953044683,8.04760126181491,20.37673,18.71158
3972,4,301,132,1237662534362989143,243.565603484894,7.9727895295216,20.69093,19.01428
3972,4,301,133,1237662534363055227,243.75448392863,7.97846167961544,21.15795,19.02455
3972,4,301,134,1237662534363120358,243.956115782117,7.87770368304741,21.02681,18.96192
3972,4,301,134,1237662534363120977,243.924513452859,7.92763835160992,21.2743,19.4281
3972,4,301,135,1237662534363185514,243.993077847103,7.89549258379851,20.61357,18.67406
3972,4,301,135,1237662534363185571,244.013886320428,7.8642689865631,21.94681,19.05328
3972,4,301,135,1237662534363185572,244.010717893898,7.8646397805097,21.97368,18.45078
3972,4,301,135,1237662534363185614,244.023294678648,7.86446274230373,20.99565,19.30672
3972,4,301,135,1237662534363185834,244.113053749777,7.88311133481349,20.97605,19.40824
3972,4,301,135,1237662534363186150,244.010947132079,7.89033938997451,20.90087,19.39894
3972,4,301,135,1237662534363186277,244.050094972868,7.90362934749878,20.57278,19.07227
3972,4,301,136,1237662534363251562,244.128378002244,7.83258589218695,21.00326,19.16721
3972,4,301,137,1237662534363316499,244.413469153783,7.77379668266936,22.77098,13.38609
3972,4,301,140,1237662534363512900,244.763358176154,7.70464800508313,20.73515,19.08091
3996,1,301,247,1237662635839128197,241.023288038966,7.60344732396658,21.23896,19.45445
3996,1,301,247,1237662635839128759,241.067854599791,7.45360938849048,21.15819,19.46239
3996,1,301,248,1237662635839193692,241.147880115696,7.48471385195046,20.49986,19.02919
3996,1,301,248,1237662635839193770,241.164216419574,7.55918621188661,20.7621,19.05289
3996,1,301,249,1237662635839259004,241.344944918392,7.58191605074754,21.09194,19.21954
3996,1,301,249,1237662635839259605,241.279008471962,7.55673610348934,21.01389,19.47527
3996,1,301,249,1237662635839259945,241.317752384855,7.3784676078737,21.05216,19.62373
3996,1,301,249,1237662635839260111,241.378096504046,7.4068708717405,21.14749,19.55003
3996,1,301,250,1237662635839324302,241.460942675851,7.38764896791983,23.23602,17.91488
3996,1,301,250,1237662635839324774,241.464635854332,7.50180088334218,20.34191,18.9957
3996,1,301,250,1237662635839324819,241.499587512258,7.43383298252491,20.84684,19.22528
3996,1,301,250,1237662635839324829,241.535917756083,7.50952164655773,21.41642,19.51242
3996,1,301,250,1237662635839325255,241.455366944408,7.53468141744665,20.96799,19.28834
3996,1,301,251,1237662635839390244,241.562617600133,7.39365099746566,20.86737,19.14196
3996,1,301,251,1237662635839390338,241.683955432357,7.3557139015915,20.71626,19.25865
3996,1,301,252,1237662635839455421,241.815557957346,7.41960850214142,20.26553,18.53409
3996,1,301,252,1237662635839455789,241.744829959293,7.42380033107546,21.1714,19.39921
3996,1,301,252,1237662635839455804,241.762702797053,7.45620331914365,20.91189,19.18905
3996,1,301,252,1237662635839455853,241.802037422815,7.36534395783915,20.09929,18.41083
3996,1,301,252,1237662635839455883,241.830160368162,7.29396877802213,21.02722,19.46783
3996,1,301,252,1237662635839456011,241.741256196735,7.36078230649543,20.79281,19.17505
3996,1,301,252,1237662635839456236,241.727897840681,7.39386838078733,20.48239,18.87209
3996,1,301,252,1237662635839456388,241.772730046272,7.44434803507196,21.49871,19.45815
3996,1,301,252,1237662635839456694,241.823131196069,7.28388278419427,21.5238,19.41212
3996,1,301,253,1237662635839521481,241.953995939255,7.42273287646845,21.18384,19.22483
3996,1,301,253,1237662635839521553,241.848157669175,7.29362026899246,20.37091,18.83589
3996,1,301,253,1237662635839521976,241.91906644189,7.4586014292493,21.05539,18.94459
3996,1,301,254,1237662635839586838,242.102440318165,7.38331024602707,20.46736,18.88592
3996,1,301,254,1237662635839587254,242.064871175524,7.39497652565909,21.58247,19.58311
3996,1,301,255,1237662635839652491,242.287825630412,7.36731760680192,20.47281,19.04853
3996,1,301,255,1237662635839652515,242.193008943442,7.38440196375135,21.21278,19.56055
3996,1,301,255,1237662635839652906,242.216649372987,7.3937207638369,21.62101,19.52021
3996,1,301,255,1237662635839653045,242.214319779519,7.23130730149423,20.97269,19.0416
3996,1,301,256,1237662635839717636,242.306787692309,7.27195531817686,20.95087,19.30909
3996,1,301,256,1237662635839717720,242.354744867043,7.3243560712859,21.15072,19.25294
3996,1,301,256,1237662635839717942,242.423610166381,7.33728170346786,20.00487,18.45196
3996,1,301,257,1237662635839783020,242.482778516665,7.20491537914789,21.37468,19.46552
3996,1,301,257,1237662635839783132,242.557073409983,7.27495547946345,19.82207,17.70844
3996,1,301,257,1237662635839783142,242.546470835398,7.20312107887008,24.14334,14.62942
3996,1,301,258,1237662635839848618,242.720100321666,7.26991728047914,19.20798,16.36948
3996,1,301,258,1237662635839848732,242.616382200232,7.22242304725139,20.70862,18.96852
3996,1,301,258,1237662635839848780,242.661618746384,7.27556793955691,21.2599,19.46367
3996,1,301,258,1237662635839849067,242.656958581164,7.10567383052225,21.22919,19.37386
3996,1,301,259,1237662635839914394,242.856628846128,7.07484157491784,20.17297,18.95761
3996,1,301,259,1237662635839914556,242.841325771991,7.22381266033144,20.86129,19.51818
3996,1,301,259,1237662635839914634,242.878478781944,7.17486505382573,20.03105,18.37215
3996,1,301,259,1237662635839914676,242.722229542866,7.09504644222236,20.19005,18.39874
3996,1,301,259,1237662635839915348,242.852699211371,7.15117017429033,21.0816,19.50656
3996,1,301,260,1237662635839979533,242.866776273462,7.06578466640818,25.11299,17.92361
3996,1,301,260,1237662635839980304,242.969389523356,7.1736883741992,20.66235,19.10661
3996,1,301,260,1237662635839980315,242.980183233528,7.17209530780328,19.96289,18.00782
3996,1,301,260,1237662635839980393,243.027769124573,7.15856160319581,20.37194,18.78207
3996,1,301,260,1237662635839980402,243.042822507174,7.21020650366537,20.13584,18.33002
3996,1,301,260,1237662635839980429,242.884823868094,7.07593873921245,20.62725,19.00086
3996,1,301,260,1237662635839980847,242.920532448721,7.10791141300442,21.20464,19.51223
3996,1,301,260,1237662635839981047,243.003408375324,7.21445458742752,20.83834,19.09361
3996,1,301,261,1237662635840045081,243.057123455578,7.20559044503729,25.11437,16.53703
3996,1,301,261,1237662635840045685,243.172424010392,7.10199620072605,20.98719,19.32056
3996,1,301,261,1237662635840045779,243.067360040698,7.07106320008428,21.55647,19.61623
3996,1,301,261,1237662635840045883,243.167514710222,7.11386777950691,20.57156,19.25654
3996,1,301,261,1237662635840045898,243.178268540064,7.09455428579131,20.09634,18.42187
3996,1,301,261,1237662635840045922,243.156793831905,7.03040366419795,20.97999,19.41571
3996,1,301,261,1237662635840046160,243.03316839326,7.08687627499669,21.15395,19.51026
3996,1,301,261,1237662635840046289,243.097489453038,7.18270457956309,20.43028,18.88071
3996,1,301,261,1237662635840046554,243.161147968429,7.08839546735343,20.64925,19.00541
3996,1,301,262,1237662635840110876,243.274627717945,7.06098352519264,25.11437,16.02765
3996,1,301,262,1237662635840110877,243.272201965569,7.06309526722975,25.11437,16.08854
3996,1,301,262,1237662635840111423,243.295096178486,7.04880088075988,20.48179,18.81394
3996,1,301,262,1237662635840111680,243.192003672518,7.1058499024263,21.45266,19.5167
3996,1,301,262,1237662635840111815,243.219274631916,7.02799270383957,20.86578,19.31669
3996,1,301,262,1237662635840111821,243.236035208057,7.07913579528125,21.37901,19.57509
3996,1,301,262,1237662635840111920,243.245909155519,7.00995820156386,21.32663,19.30397
3996,1,301,263,1237662635840176435,243.462046446334,6.98996696143365,16.89964,14.13455
3996,1,301,263,1237662635840176734,243.337250088141,7.10271241623233,20.58089,18.99453
3996,1,301,263,1237662635840176749,243.35595748679,7.07589406344131,21.01594,19.23665
3996,1,301,263,1237662635840176868,243.342755846887,6.98466158696998,20.98731,19.14452
3996,1,301,263,1237662635840177105,243.352937573751,7.02969323643162,20.78362,19.3224
3996,1,301,263,1237662635840177199,243.394038124409,7.10203129823052,21.2675,19.54734
3996,1,301,263,1237662635840177280,243.414546932663,7.1044716932235,21.51163,19.56028
3996,1,301,263,1237662635840177293,243.420151436007,7.11099287173218,21.25585,19.09085
3996,1,301,264,1237662635840242179,243.579325696677,7.03253703772432,21.08436,19.20127
3996,1,301,264,1237662635840242315,243.544942482726,7.02635025475589,20.36594,18.80705
3996,1,301,264,1237662635840242335,243.533046974869,6.90461239263816,20.5017,19.03438
3996,1,301,264,1237662635840242341,243.582795531967,7.08013511969591,20.09616,18.19083
3996,1,301,264,1237662635840242355,243.603654651834,7.06954437168761,20.83756,19.22829
3996,1,301,264,1237662635840242380,243.482665959507,7.06071046325705,21.00068,19.01708
3996,1,301,264,1237662635840242382,243.477386967454,7.02436267590464,20.59385,19.3538
3996,1,301,264,1237662635840242742,243.552136033891,7.09273167868932,21.13951,19.43763
3996,1,301,264,1237662635840242823,243.565229418682,7.08001684313727,21.06147,19.53398
3996,1,301,264,1237662635840243007,243.606552654053,7.05684062610112,21.22867,19.15804
3996,1,301,265,1237662635840307701,243.658288146001,7.04011137938833,20.93164,19.1746
3996,1,301,265,1237662635840307708,243.641425931812,6.96253389141495,20.8405,18.9207
3996,1,301,265,1237662635840307793,243.715675093207,6.94064248232685,20.10993,18.86111
3996,1,301,265,1237662635840307813,243.761053444507,6.99441101172756,20.01113,18.47629
3996,1,301,265,1237662635840308195,243.67414968082,7.00487706679828,21.08058,19.51334
3996,1,301,265,1237662635840308359,243.697556267125,6.91300253603541,21.3007,19.88069
3996,1,301,265,1237662635840308490,243.720774253919,6.91643078201537,20.57271,19.02249
3996,1,301,265,1237662635840308522,243.739656922855,6.96281937824686,20.98958,19.28858
3996,1,301,266,1237662635840373259,243.779911688133,6.92421698670321,20.28674,18.61009
3996,1,301,266,1237662635840373324,243.853101612882,6.90493676412554,21.03769,19.32522
3996,1,301,266,1237662635840373341,243.886664313014,7.00005982927306,20.64389,18.88824
3996,1,301,266,1237662635840373396,243.807095632253,6.94897571061784,21.28626,19.31847
3996,1,301,266,1237662635840373410,243.898240505769,6.96807598715875,21.01033,19.32947
3996,1,301,266,1237662635840373842,243.849666695271,6.95508569472024,20.65232,19.22515
3996,1,301,266,1237662635840374105,243.889621234682,6.82180906891096,20.93077,19.43147
3996,1,301,267,1237662635840438338,243.94766604958,6.92953113053719,21.13131,19.34587
3996,1,301,267,1237662635840438399,243.985595744134,6.97401055295816,21.58101,19.65491
3996,1,301,267,1237662635840438493,243.99985775507,6.92181133264537,21.16276,19.34129
3996,1,301,267,1237662635840438507,244.012334505584,6.91843226910021,21.97222,19.57223
3996,1,301,267,1237662635840438575,244.018397772354,6.88909733987924,17.26239,15.75519
3996,1,301,267,1237662635840438870,244.050708450958,6.9316308242551,20.59493,18.57389
3996,1,301,267,1237662635840438901,244.047674170093,6.91067984530004,20.75576,19.15406
3996,1,301,267,1237662635840438944,243.913104605281,6.80752968232076,20.84897,19.0918
3996,1,301,267,1237662635840439029,244.039791045232,6.98357742842031,21.2017,19.19748
3996,1,301,267,1237662635840439038,244.038944134023,6.94542141087272,20.49186,18.69952
3996,1,301,267,1237662635840439054,244.03611269015,6.90221505039954,21.3152,19.05636
3996,1,301,267,1237662635840439055,244.033155091642,6.90247807265738,20.79201,18.93414
3996,1,301,267,1237662635840439067,244.049534835645,6.96241531072155,20.54983,18.93118
3996,1,301,267,1237662635840439070,244.043822968159,6.93481226415858,20.83488,18.88735
3996,1,301,267,1237662635840439076,244.041932391162,6.90989394131403,20.69886,18.57264
3996,1,301,267,1237662635840439077,244.039783321377,6.90912755865022,21.13038,19.29347
3996,1,301,267,1237662635840439093,244.041991342625,6.91958315437291,20.5833,18.54285
3996,1,301,267,1237662635840439094,244.042365090997,6.9179031409288,19.53724,17.98841
3996,1,301,267,1237662635840439100,244.055929977434,6.97283718857826,21.11328,19.32364
3996,1,301,267,1237662635840439145,243.965529121201,6.85518806368578,20.70724,19.27768
3996,1,301,267,1237662635840439155,243.977750728145,6.80976170278041,21.02444,19.47945
3996,1,301,267,1237662635840439164,244.032176411101,6.89004636944428,21.12049,19.24206
3996,1,301,267,1237662635840439419,243.917465182253,6.88380569109905,21.00693,19.22148
3996,1,301,267,1237662635840439649,243.979508895386,6.91255758645443,21.52078,19.51768
3996,1,301,267,1237662635840439821,243.99533642941,6.80132070675411,20.75354,19.31437
3996,1,301,268,1237662635840504183,244.101755054514,6.80946465164596,21.44454,19.59416
3996,1,301,268,1237662635840504489,244.126085591783,6.88443173812639,20.77199,18.98095
3996,1,301,268,1237662635840505100,244.11270155326,6.8372137610815,21.24713,19.37829
3996,1,301,268,1237662635840505173,244.161094317687,6.95241486994263,21.42609,19.34511
3996,1,301,268,1237662635840505350,244.187777935469,6.88208299944544,21.16004,19.52911
3996,1,301,269,1237662635840569483,244.270442179873,6.84297971166497,25.11437,16.60365
3996,1,301,269,1237662635840569554,244.286847515458,6.80010523213697,20.96394,19.06097
3996,1,301,269,1237662635840569656,244.372557470411,6.91123025726277,23.35453,19.25739
3996,1,301,269,1237662635840569678,244.352000932376,6.82300857512576,21.03989,19.18354
3996,1,301,269,1237662635840569999,244.227578551011,6.92136518928978,21.29083,19.33282
3996,1,301,269,1237662635840570399,244.233093697029,6.87555073712766,20.58885,19.39569
3996,1,301,270,1237662635840634987,244.358193814528,6.72099761397323,19.66704,15.86362
3996,1,301,270,1237662635840635082,244.412586822622,6.82647419731516,15.59663,14.5653
3996,1,301,270,1237662635840635633,244.433179560611,6.70885616573436,21.29625,19.42466
3996,1,301,270,1237662635840636080,244.419105059289,6.85327256075485,21.36297,19.38469
3996,1,301,271,1237662635840700441,244.541335114956,6.85102942057771,20.68185,18.55712
3996,1,301,271,1237662635840700636,244.615947887091,6.67331085137218,21.27893,19.42846
3996,1,301,271,1237662635840700683,244.61618016351,6.71424701427932,21.04707,18.90233
3996,1,301,271,1237662635840701118,244.531021850597,6.70004613023941,19.90068,18.36512
3996,1,301,271,1237662635840701171,244.577796226308,6.68451937743739,20.11832,18.68956
3996,1,301,271,1237662635840701550,244.506747890007,6.69459255463663,20.98673,19.4893
3996,1,301,272,1237662635840765978,244.648132050724,6.69347921228716,24.97025,16.74343
3996,1,301,272,1237662635840765987,244.666982668109,6.69688955500029,21.09736,19.05094
3996,1,301,272,1237662635840765992,244.641814833448,6.70915155728892,25.11437,16.00747
3996,1,301,272,1237662635840766542,244.731297915992,6.63540497031359,20.57437,19.16415
3996,1,301,272,1237662635840766647,244.657313245702,6.79702431734742,20.48108,18.94778
3996,1,301,272,1237662635840766707,244.730993180051,6.73497300162289,20.76721,19.0727
3996,1,301,272,1237662635840766778,244.663844861642,6.74263685829003,20.1868,18.25938
3996,1,301,272,1237662635840767139,244.685691618172,6.72021822963044,20.63025,18.75522
3996,1,301,272,1237662635840767386,244.729367951986,6.61863014950607,21.07612,19.49494
3996,1,301,273,1237662635840832259,244.830690287392,6.76512099926239,20.70386,19.16214
3996,1,301,273,1237662635840832272,244.819320226755,6.66805999327106,20.80033,19.19543
3996,1,301,273,1237662635840832336,244.901870011633,6.63887976623273,21.32799,19.22279
3996,1,301,273,1237662635840832855,244.871754007297,6.68569106209134,20.82639,19.30537
3996,1,301,274,1237662635840897207,245.026887837922,6.54926653332106,21.23375,19.48712
3996,1,301,275,1237662635840962661,245.125655174253,6.55436097074911,25.11437,15.69368
3996,1,301,275,1237662635840963282,245.169954489364,6.64148342293014,19.91404,18.26541
3996,1,301,276,1237662635841028369,245.345839851173,6.66831722408053,25.11431,17.65104
3996,1,301,276,1237662635841028370,245.348515322722,6.66204632478271,18.57267,14.89807
3996,1,301,278,1237662635841159252,245.577599138204,6.58681729933102,18.44991,15.89088
3996,1,301,278,1237662635841159335,245.602861437211,6.56143158550846,18.48977,16.46938
3996,1,301,278,1237662635841159875,245.645762520509,6.5770127366784,21.0626,19.31284
3996,1,301,279,1237662635841224761,245.69072612608,6.57685504653414,21.22297,19.14627
3996,1,301,279,1237662635841225157,245.710957518468,6.56102728976837,21.36442,19.55083
3996,2,301,246,1237662636375933556,241.055923424941,8.07660467599667,20.54199,18.97956
3996,2,301,246,1237662636375933557,241.054668295468,8.07805455330269,21.45112,19.45316
3996,2,301,246,1237662636375933567,241.059065802159,8.00159396544472,20.1551,18.71187
3996,2,301,247,1237662636375998725,241.106637906294,7.99413346746301,16.61983,14.9747
3996,2,301,247,1237662636375999113,241.178875025674,7.838165063195,19.81638,18.42807
3996,2,301,247,1237662636375999328,241.082180109365,8.04873400443822,21.34417,19.38416
3996,2,301,248,1237662636376064273,241.322691251376,7.82839213035362,19.57631,17.76548
3996,2,301,248,1237662636376064651,241.262426845347,7.86749086372345,20.79295,19.13449
3996,2,301,248,1237662636376064656,241.272914480016,7.84459639943523,20.50068,18.84859
3996,2,301,248,1237662636376064740,241.330690095566,7.95028497489882,21.19455,19.41395
3996,2,301,248,1237662636376065242,241.287395403487,7.98397327218311,21.25305,19.29476
3996,2,301,249,1237662636376130046,241.354631930257,7.83388206233802,20.63262,19.22827
3996,2,301,249,1237662636376130085,241.405312301494,7.84160180441897,19.49236,17.9985
3996,2,301,249,1237662636376130100,241.436946512284,7.79464010044764,20.09056,18.5045
3996,2,301,250,1237662636376195613,241.504639836841,7.86478044342667,20.73745,18.8036
3996,2,301,250,1237662636376195617,241.522419020134,7.85313929234576,20.28646,18.79123
3996,2,301,250,1237662636376195639,241.548383093483,7.80542193679256,21.07576,19.45008
3996,2,301,250,1237662636376195652,241.547758213717,7.79714180684978,19.8339,18.17014
3996,2,301,250,1237662636376195663,241.580640625676,7.83776292332567,21.0726,19.39211
3996,2,301,250,1237662636376195665,241.575307883203,7.77209216238965,21.03191,19.27014
3996,2,301,250,1237662636376195716,241.505454764392,7.81833747396857,21.08758,19.31833
3996,2,301,250,1237662636376196214,241.549013264654,7.86382996397547,20.8997,19.16461
3996,2,301,251,1237662636376260655,241.660016568673,7.82555732925224,18.57101,15.56275
3996,2,301,251,1237662636376261235,241.659958985686,7.87789332096909,20.47356,18.42531
3996,2,301,251,1237662636376261254,241.665502198751,7.76558522049606,20.33817,18.64359
3996,2,301,251,1237662636376261396,241.74649153799,7.91662452541967,21.34285,19.46654
3996,2,301,251,1237662636376261643,241.692113491472,7.89139528083359,21.18559,19.44986
3996,2,301,251,1237662636376261842,241.7363560425,7.90685925730935,20.98432,19.27752
3996,2,301,251,1237662636376261951,241.763923658045,7.90703340365032,21.30808,19.36661
3996,2,301,252,1237662636376326172,241.808491051599,7.82503634108389,18.89464,17.87646
3996,2,301,252,1237662636376327355,241.884444382976,7.83143626951847,21.33736,19.46561
3996,2,301,252,1237662636376327496,241.900735371191,7.77389081940374,21.00016,19.36321
3996,2,301,252,1237662636376327591,241.90223666895,7.70569204897341,20.76615,19.2179
3996,2,301,253,1237662636376392265,242.072043010234,7.69926218612162,20.334,19.00631
3996,2,301,253,1237662636376392266,242.073798447787,7.69596584122225,20.47199,18.51311
3996,2,301,253,1237662636376392318,241.999755763902,7.78778562988162,19.7298,18.36837
3996,2,301,253,1237662636376393138,242.07501961629,7.81554994568037,21.77257,19.48198
3996,2,301,254,1237662636376458728,242.206781411378,7.67755240855401,21.1921,19.5212
3996,2,301,254,1237662636376458748,242.210088736943,7.67442917706763,21.08341,19.30777
3996,2,301,255,1237662636376522882,242.295019566755,7.62076576387156,21.17144,19.56214
3996,2,301,255,1237662636376523360,242.313195339016,7.71740778463376,21.14509,19.27756
3996,2,301,255,1237662636376523751,242.258984270693,7.67823774072028,20.70264,19.38947
3996,2,301,255,1237662636376523796,242.292223673332,7.78272473577526,21.22913,19.41597
3996,2,301,255,1237662636376523821,242.273198012334,7.69040502490696,21.05238,19.41627
3996,2,301,256,1237662636376588321,242.402430331575,7.69259806785741,13.90107,13.54917
3996,2,301,256,1237662636376588446,242.460788722157,7.63545347513272,20.0037,18.47858
3996,2,301,256,1237662636376589062,242.451995675841,7.7575235189145,20.50423,18.77902
3996,2,301,256,1237662636376589091,242.428797629945,7.57073554775337,20.33559,18.62677
3996,2,301,256,1237662636376589102,242.440873027192,7.61401709281428,19.35142,17.72256
3996,2,301,256,1237662636376589103,242.442476300853,7.60906405109906,20.69554,18.86284
3996,2,301,256,1237662636376589110,242.462641486279,7.66888824692995,20.42817,18.74074
3996,2,301,256,1237662636376589132,242.511337316792,7.64107631675235,20.55451,18.95841
3996,2,301,256,1237662636376589137,242.502261768165,7.59278963883221,20.57086,18.80568
3996,2,301,256,1237662636376589174,242.450832754623,7.69959565287307,21.03414,19.21958
3996,2,301,256,1237662636376589437,242.404165174021,7.71896311806975,20.86777,18.88456
3996,2,301,256,1237662636376589438,242.403900859541,7.71710921138988,21.03813,19.22692
3996,2,301,256,1237662636376589729,242.464083930527,7.74936973645699,20.65522,19.43965
3996,2,301,256,1237662636376590193,242.518806591912,7.6499554087112,20.20521,18.67588
3996,2,301,257,1237662636376653855,242.577337773538,7.58270418543147,21.45182,19.37638
3996,2,301,257,1237662636376654044,242.670533601123,7.60252147912995,23.95038,16.49238
3996,2,301,257,1237662636376654498,242.555215612053,7.70373878995126,20.23587,18.31485
3996,2,301,257,1237662636376654501,242.544897663018,7.64341600237749,20.55611,19.1555
3996,2,301,257,1237662636376654516,242.592220872916,7.59547604835849,20.89338,18.95384
3996,2,301,257,1237662636376654537,242.609359411289,7.60601018379385,20.68674,18.98123
3996,2,301,257,1237662636376654632,242.613675728022,7.71780550962117,20.59976,19.20453
3996,2,301,257,1237662636376654933,242.565990129162,7.67422173385055,21.18622,19.34214
3996,2,301,257,1237662636376655210,242.608396937133,7.62784909490753,20.95494,19.41288
3996,2,301,258,1237662636376719833,242.730989725167,7.55085746025481,20.92874,19.04291
3996,2,301,258,1237662636376719991,242.663411843991,7.51271721625718,20.67297,19.29159
3996,2,301,258,1237662636376720021,242.732040233686,7.68072195582559,20.15491,18.83607
3996,2,301,258,1237662636376720553,242.749477291633,7.66800607859461,21.05344,19.3711
3996,2,301,258,1237662636376720703,242.775003641685,7.65168484985759,21.30336,19.35438
3996,2,301,259,1237662636376785031,242.844363906198,7.46981220179856,25.11437,14.05344
3996,2,301,259,1237662636376785040,242.843362812252,7.4722048712251,31.29501,16.37968
3996,2,301,259,1237662636376785049,242.852488173901,7.47409149617537,28.42149,14.00485
3996,2,301,259,1237662636376785051,242.835429262487,7.47428918323474,21.66304,16.10749
3996,2,301,259,1237662636376785573,242.83390088606,7.55764689456628,20.12986,18.58132
3996,2,301,259,1237662636376785601,242.912850511837,7.64931397174349,20.25615,18.48994
3996,2,301,259,1237662636376785637,242.929712749593,7.50654466189344,21.00249,19.30912
3996,2,301,259,1237662636376785641,242.959598999087,7.58840198827169,20.71362,18.96996
3996,2,301,259,1237662636376785890,242.828104280185,7.53328137418785,21.58408,19.64596
3996,2,301,259,1237662636376785910,242.84015266523,7.54864132439378,20.65543,19.221
3996,2,301,260,1237662636376851076,243.030940599373,7.49939644140806,20.49468,19.17417
3996,2,301,260,1237662636376851398,242.981459053471,7.50049509532345,20.92518,19.31323
3996,2,301,260,1237662636376851547,243.010729839617,7.45017708400255,21.0898,19.4014
3996,2,301,260,1237662636376851702,243.042331397888,7.42732554547513,20.79332,19.14772
3996,2,301,261,1237662636376916597,243.144768071407,7.55578800771966,21.13752,19.23688
3996,2,301,261,1237662636376916943,243.146145454302,7.51869147640508,19.39864,18.13961
3996,2,301,261,1237662636376916977,243.152413907614,7.49597617995298,20.65507,19.20562
3996,2,301,261,1237662636376917275,243.25194350785,7.55178444191326,20.5573,19.21526
3996,2,301,262,1237662636376982034,243.263756987596,7.41850956042531,20.74133,19.1581
3996,2,301,262,1237662636376982046,243.280141747067,7.48147147738323,19.87398,18.48947
